longitud,latitud,tipo_lugar
-77.02784919999999,-12.102858399999999,atm
-77.02784528819369,-12.102858131534418,atm
-77.01851269704362,-12.109123573407159,atm
-77.09486985573942,-12.080590345101088,atm
-77.03363329999999,-12.0623282,atm
-77.03368532588918,-12.062334596206561,atm
-77.075963,-12.079996699999999,atm
-77.07594250464359,-12.080005264102907,atm
-77.02662339999999,-12.094395299999999,atm
-77.0266235994594,-12.09439421887156,atm
-76.97222,-12.155155700000002,atm
-76.98101087973524,-12.195936035337644,atm
-77.02419859999999,-12.168943100000002,atm
-77.0242039955742,-12.168937355737356,atm
-76.9370337,-12.246852899999999,atm
-76.93697946211601,-12.246749772309272,atm
-76.9280703,-12.2535838,atm
-76.92802139999999,-12.253555299999999,atm
-76.97686440000001,-12.2158208,atm
-76.9768604074894,-12.215801897793842,atm
-76.94923961418048,-12.16659989111729,atm
-77.01072359999999,-12.2060885,atm
-77.01078305441852,-12.206163084919535,atm
-76.93222606548622,-12.204083873479037,atm
-76.86913679999999,-12.2741797,atm
-76.9225215,-12.2318699,atm
-76.92247804051601,-12.231844653792107,atm
-76.9234948314502,-12.241540273543716,atm
-76.86856394331517,-12.27323044555966,atm
-76.91488574105796,-12.236774023720082,atm
-76.8462179079846,-12.299953787506869,atm
-76.8766469,-12.2692684,atm
-76.87668919655381,-12.269220137587638,atm
-76.95314750681055,-12.206674083992187,atm
-76.94073704802274,-12.209036911405066,atm
-76.93270087709008,-12.231015555045936,atm
-76.91019093825561,-12.231331685934288,atm
-76.90398026122939,-12.209562801600715,atm
-76.9376046,-12.211930299999999,atm
-76.93756547972355,-12.211995638178069,atm
-76.93725695257358,-12.212500567884659,atm
-76.86975939999999,-12.2786256,atm
-76.86982715210581,-12.278704808498736,atm
-76.8325334,-12.316180099999999,atm
-76.83258720867381,-12.31610100895223,atm
-76.87024493452239,-12.277284361146402,atm
-76.87334029838489,-12.275211937754031,atm
-76.83360958069413,-12.289080927870131,atm
-76.87037187886803,-12.277439969119369,atm
-76.83178940417066,-12.316245126292323,atm
-76.91086696222357,-12.23040237805536,atm
-77.06184387235682,-12.084205617113614,atm
-76.9997742645513,-12.126778738703596,atm
-76.9960037,-12.0905735,atm
-76.99600733623205,-12.09055025358996,atm
-77.0319348,-12.0465169,atm
-77.01915249999999,-12.1617763,atm
-77.01913882853401,-12.161686782846054,atm
-77.02518400291582,-12.167570172493896,atm
-77.01369729999999,-12.1727092,atm
-77.01405419999999,-12.1715962,atm
-77.0179373,-12.1756652,atm
-77.0179159975762,-12.175687470754092,atm
-77.0065663,-12.1766948,atm
-77.00660003048664,-12.176662175288639,atm
-77.0131512,-12.1733291,atm
-77.0122418,-12.1735638,atm
-77.0133501,-12.1807712,atm
-77.01308122649625,-12.180697101736431,atm
-77.0182064,-12.175384999999999,atm
-77.01812564670047,-12.175469083954397,atm
-77.00855294055987,-12.178004327405823,atm
-77.0078424,-12.1879903,atm
-77.00783413552175,-12.188057688684797,atm
-77.01893137780499,-12.160219426184248,atm
-77.0122497,-12.173570699999999,atm
-77.02302379999999,-12.1579891,atm
-77.00340688803927,-12.187466448794904,atm
-77.0114565,-12.1970162,atm
-77.02196841749846,-12.195081168628619,atm
-77.00787385444428,-12.187268235230958,atm
-77.01328991741438,-12.188724919757535,atm
-77.00077759999999,-12.1837761,atm
-77.00066720558726,-12.183589557330647,atm
-76.9739975,-12.1997985,atm
-76.97400401360169,-12.19983302135295,atm
-77.0029222,-12.1839599,atm
-77.00292584870559,-12.183960766681361,atm
-76.97280296686289,-12.19076396023172,atm
-76.9390705,-12.188446899999999,atm
-76.9342978,-12.1950744,atm
-76.93429658230593,-12.195072269651359,atm
-76.9407612,-12.2053242,atm
-76.94083437778609,-12.205367535987618,atm
-76.9549091,-12.193182600000002,atm
-76.90746807269454,-12.204023371298161,atm
-76.92769855650195,-12.211948465825625,atm
-76.9333624,-12.202989299999999,atm
-76.93334582657108,-12.203016171061536,atm
-76.93914579999999,-12.1883083,atm
-76.93908963991532,-12.188411737762534,atm
-76.90585733137425,-12.210709566363592,atm
-76.9407471,-12.2090424,atm
-76.86264554265787,-12.228316881616497,atm
-76.90711206682047,-12.209114241384007,atm
-76.9200252,-12.167731999999999,atm
-76.92002022601399,-12.167733275896241,atm
-77.138969,-12.0603696,atm
-77.13897328330496,-12.06037020290343,atm
-77.1157109,-12.0671774,atm
-77.11593714087574,-12.067111319763477,atm
-77.14190836913004,-12.060811402032153,atm
-77.1267484,-12.0596318,atm
-77.12684911687936,-12.059672644444397,atm
-77.14552139999999,-12.0613463,atm
-77.14258827912568,-12.056664793604403,atm
-77.1419667,-12.0602628,atm
-77.14193610630352,-12.060262364758778,atm
-77.1371559,-12.0600977,atm
-77.13723991787377,-12.060110419046984,atm
-77.0949193,-12.0806905,atm
-77.1137299,-12.0721288,atm
-77.11382556585721,-12.072099948398437,atm
-77.1608363,-12.0693646,atm
-77.16089874730305,-12.069416325905836,atm
-77.1227553,-12.062927199999999,atm
-77.09890063592731,-12.074854826593446,atm
-77.09980575154943,-12.074426498390677,atm
-77.14194549999999,-12.0602625,atm
-77.0620488,-12.1004887,atm
-77.06280714946821,-12.100307945973855,atm
-77.0584441,-12.103406,atm
-77.05843277128604,-12.103372310229156,atm
-77.0747114,-12.094337099999999,atm
-77.07472384964295,-12.094332064984702,atm
-77.0667678,-12.0907055,atm
-77.06680562893612,-12.090753046639062,atm
-77.05164049729275,-12.10323757796321,atm
-77.05762185750969,-12.08899678236734,atm
-77.071691,-12.0972145,atm
-77.0604554,-12.087312599999999,atm
-77.072597,-12.089597,atm
-77.0592037,-12.0938275,atm
-77.05919378852613,-12.0937980613934,atm
-77.07471129999999,-12.0943364,atm
-77.05800052470593,-12.090561588563316,atm
-77.0092638327968,-12.11661570919749,atm
-76.9880972,-12.1279314,atm
-76.98800240168879,-12.127924116380758,atm
-77.02645489999999,-12.1199526,atm
-77.02653477285055,-12.119950205525006,atm
-77.00835988295015,-12.11063148023929,atm
-77.0002454,-12.1264367,atm
-77.00028844683135,-12.12654183047098,atm
-76.99839220000001,-12.119712199999999,atm
-77.01248389999999,-12.1119756,atm
-77.01253774972507,-12.111901039495283,atm
-77.001951,-12.1117109,atm
-77.0019455735764,-12.111710451523244,atm
-77.01234409999999,-12.1128207,atm
-77.01237105959513,-12.112835634415719,atm
-77.02717527186448,-12.141871532959232,atm
-77.00567629999999,-12.1445493,atm
-77.00573762579941,-12.144514463909864,atm
-76.99814479999999,-12.119751899999999,atm
-76.99814681187927,-12.119729621297127,atm
-77.0090208,-12.1169738,atm
-77.0124043,-12.1120839,atm
-77.012413237404,-12.112071686709436,atm
-77.01715155721111,-12.141126985185343,atm
-76.95968526154302,-12.136471502631709,atm
-76.9581795,-12.1067959,atm
-76.961139,-12.106365199999999,atm
-76.95559779999999,-12.105169499999999,atm
-76.94896320589426,-12.140987102820107,atm
-76.96494489999999,-12.1565206,atm
-76.9630329,-12.1034177,atm
-76.96295189789822,-12.103354620464327,atm
-76.9649678,-12.156511499999999,atm
-76.95844680023659,-12.107035254329343,atm
-76.9649278,-12.156527299999999,atm
-76.9650295421344,-12.156483415841597,atm
-76.9703986,-12.108678099999999,atm
-76.97044083273164,-12.108710321049179,atm
-76.96339046090695,-12.10368949548535,atm
-76.95923059790607,-12.16088133385286,atm
-76.97020191824272,-12.108528108510214,atm
-76.97300940000001,-12.157055,atm
-76.97303115259021,-12.157136668806949,atm
-76.9725772,-12.1092272,atm
-76.97258822928788,-12.109253297707385,atm
-76.9492353,-12.1665969,atm
-76.94916321513334,-12.166547801216206,atm
-76.95481345080412,-12.159360446196098,atm
-76.97722746115832,-12.126902893199729,atm
-76.96304719999999,-12.1034288,atm
-76.8704387379304,-12.115783755032266,atm
-76.87188340000002,-12.1122939,atm
-76.87180247895752,-12.112274550170184,atm
-76.82217539516719,-12.111148735732257,atm
-76.82223189546255,-12.110910664148856,atm
-76.8222467,-12.110909,atm
-76.82233063890772,-12.110899445486263,atm
-76.90253299999999,-12.085670799999999,atm
-76.90253270862631,-12.085673599665844,atm
-76.9665946,-12.038630999999999,atm
-76.96664557062907,-12.038651727707643,atm
-76.9619306,-12.0533945,atm
-76.96197323477409,-12.053526072051952,atm
-76.93341071700571,-12.173157646558403,atm
-76.91839364456449,-12.077809800601374,atm
-76.9747879,-12.0852604,atm
-77.00390569999999,-12.0866971,atm
-77.00390093120227,-12.086727069127884,atm
-76.93247059369203,-12.17231274304113,atm
-76.9747201,-12.085279499999999,atm
-77.1419238,-12.059654,atm
-77.14194541054381,-12.059647821717046,atm
-77.1417254,-12.060784300000002,atm
-77.14180927012526,-12.060796702347298,atm
-77.14438932845982,-12.060885261044767,atm
-77.14166470305041,-12.06025807571183,atm
-77.13729899333413,-12.05882124493923,atm
-77.13516229999999,-12.059795399999999,atm
-77.13522036223144,-12.059803624941173,atm
-77.16098177002219,-12.069486220336392,atm
-77.07442322392926,-12.036942159809106,atm
-77.07436534702582,-12.036893951435962,atm
-77.0695279,-12.054617799999999,atm
-77.06956348708016,-12.054621815969357,atm
-77.1117012,-12.0490555,atm
-77.0846388,-12.0311269,atm
-77.08459138596027,-12.031133008469713,atm
-77.0991884,-12.0512933,atm
-77.09911945185499,-12.051287971605873,atm
-77.0900099,-12.0395934,atm
-77.09001252606153,-12.039586797487685,atm
-77.0846298,-12.0311281,atm
-77.09251238720039,-12.062031594652586,atm
-77.1104606,-12.0481366,atm
-77.11060216174809,-12.04673055597928,atm
-77.0809616,-12.04974,atm
-77.08448556534452,-12.031146499754781,atm
-77.09759660062743,-12.064249128523901,atm
-77.0968761,-12.061691699999999,atm
-77.09714342067535,-12.061710559225682,atm
-77.1105292,-12.0494472,atm
-77.11055439915667,-12.049449665445483,atm
-77.09912800000001,-12.0512886,atm
-77.0594879,-12.0487007,atm
-77.09320459999999,-12.063359199999999,atm
-77.0973589,-12.0647109,atm
-77.09736109829669,-12.064794523530395,atm
-77.02817098191468,-12.050693867703142,atm
-77.01775344456887,-12.06576337152502,atm
-77.03207850000001,-12.0490889,atm
-77.0124172,-12.065690600000002,atm
-77.01240532906596,-12.065790785912197,atm
-77.0296997,-12.0536768,atm
-77.02965394475258,-12.053582603934286,atm
-77.03154769999999,-12.0499846,atm
-77.00033168338942,-12.030363845828692,atm
-77.03267749999999,-12.039497899999999,atm
-77.032630622164,-12.03943004217143,atm
-77.0276319,-12.0496912,atm
-77.02758803609994,-12.049614273889121,atm
-77.0123993,-12.0658417,atm
-77.02856169022084,-12.051416576212443,atm
-77.0267988,-12.047902299999999,atm
-77.0348186,-12.0607618,atm
-77.03484201912532,-12.060664560617427,atm
-77.0143966,-12.064934599999999,atm
-77.032506,-12.0477172,atm
-77.03268315989334,-12.048065417229411,atm
-77.0312718,-12.048934,atm
-77.03126208534736,-12.048946304053166,atm
-76.9937450491287,-12.060525625054693,atm
-76.9372964,-12.043862299999999,atm
-76.95111546395266,-12.069817786733099,atm
-76.9464387,-12.0693542,atm
-76.94651823134319,-12.069392377542744,atm
-76.9509748,-12.0599557,atm
-76.95098842718414,-12.059962355438946,atm
-76.9264941,-12.029497899999999,atm
-76.9575332,-12.0700819,atm
-76.95751223185897,-12.07012633158228,atm
-76.9602021,-12.0642347,atm
-76.96017965797678,-12.064283529246758,atm
-76.9234358,-12.0268354,atm
-76.92332432632006,-12.026719163457559,atm
-76.96145930000002,-12.0532033,atm
-76.95711417441343,-12.070162020159772,atm
-76.9315707,-12.041429299999999,atm
-76.95921213704978,-12.04217579977044,atm
-76.93544849999999,-12.042046599999999,atm
-76.93542986505932,-12.042025146612213,atm
-76.9613212,-12.0531473,atm
-76.96140148723178,-12.053286434298222,atm
-76.9417139,-12.0534633,atm
-76.94171632083032,-12.053436479530227,atm
-76.9362262,-12.0425594,atm
-76.9362099415621,-12.042539506206952,atm
-76.9364219,-12.0425189,atm
-76.93546370000001,-12.042068599999999,atm
-76.9354780484679,-12.042095350956041,atm
-76.9434544,-12.049118799999999,atm
-76.9434862543398,-12.049025962530028,atm
-76.8698687,-12.0117348,atm
-76.86978659660961,-12.011846767413083,atm
-76.88597764886482,-12.016834687967656,atm
-76.8417041,-12.0020879,atm
-76.84161138783138,-12.002299270150829,atm
-76.89941336350256,-12.015798350873371,atm
-76.9025292,-12.0857078,atm
-76.90252321007796,-12.085764051943865,atm
-76.92017446741318,-12.025263387326515,atm
-76.92018071093209,-12.025153971157156,atm
-76.818952723652,-11.988499395979092,atm
-76.91593785881521,-12.03895106812752,atm
-76.91597778353416,-12.038707915278007,atm
-77.13118808340806,-11.938744447330295,atm
-77.12476143733329,-11.979774052590262,atm
-77.1127822,-11.998133,atm
-77.1074926,-12.023078799999999,atm
-77.1122753,-12.0096301,atm
-77.11226909937686,-12.009642618079308,atm
-77.1116626795291,-11.977838212046708,atm
-77.11048424781598,-11.98275289721623,atm
-77.1063155,-11.9763948,atm
-77.10597340403443,-11.976421138464218,atm
-77.1084236,-11.976402799999999,atm
-77.0757096,-12.006545599999999,atm
-77.0756181693747,-12.006549531630137,atm
-77.11163238918546,-11.987095570927337,atm
-77.09910599999999,-12.006076700000001,atm
-77.09913042776381,-12.006030011883281,atm
-77.09022169867741,-12.011180085014972,atm
-77.09034402321635,-12.011445591380598,atm
-77.11189200791131,-11.987527911373675,atm
-77.0633217,-11.9883977,atm
-77.061739,-11.9897665,atm
-77.06173996409856,-11.98976670946797,atm
-77.06615740000001,-11.9652941,atm
-77.06589780550999,-11.96549778141925,atm
-77.0719823,-11.9721424,atm
-77.07193335019369,-11.972136879392764,atm
-77.05894090000001,-11.982679,atm
-77.05892079258946,-11.982772289540527,atm
-77.06442009999999,-11.9906968,atm
-77.06441836188493,-11.990723127333032,atm
-77.06431182086561,-11.99132114141906,atm
-77.059624,-11.955701900000001,atm
-77.05969533350397,-11.9556184940237,atm
-77.0781356,-11.977959400000001,atm
-77.07819789720592,-11.977942366517532,atm
-77.0616931,-11.9897596,atm
-77.06169279692219,-11.989759558847403,atm
-77.06437585088769,-11.952442463981056,atm
-77.07801769999999,-11.9780757,atm
-77.07805948875611,-11.9780288303677,atm
-77.05751109427528,-11.98931227378885,atm
-77.07189409145458,-11.990242513655975,atm
-77.06289559999999,-11.989944999999999,atm
-77.06287065328738,-11.989940905822824,atm
-77.06534189999999,-11.975557,atm
-77.081142,-11.988186899999999,atm
-77.08115370511608,-11.988217282518928,atm
-77.0629927,-11.9882037,atm
-77.06276779992034,-11.990443436612994,atm
-77.01238845794306,-11.980697864587992,atm
-77.01099491266336,-11.978728264093686,atm
-77.0050134,-11.9789769,atm
-77.00482336820478,-11.97925871451419,atm
-77.00265615300242,-11.96620874755148,atm
-77.0021249,-11.974815399999999,atm
-77.00212291125018,-11.974817736344766,atm
-77.0072088,-11.9851808,atm
-77.00699291732344,-11.985293508532065,atm
-77.00779538319762,-11.987070827061123,atm
-76.99256651989901,-11.967759922803285,atm
-77.00190529999999,-11.975728700000001,atm
-77.00196288554109,-11.975830359580307,atm
-77.0151951,-11.965396799999999,atm
-77.01526187508593,-11.965333506921443,atm
-76.9846527,-11.9475495,atm
-77.00090711481468,-11.975615674279114,atm
-76.9850362,-11.9473454,atm
-76.98508457028329,-11.947409146975623,atm
-76.99555526886364,-11.968713170796635,atm
-77.00490887144164,-11.968807111209872,atm
-76.98501109406297,-11.947302363954078,atm
-77.0093742,-11.9929882,atm
-77.04590340440016,-11.940755675160988,atm
-77.0527473,-11.9562595,atm
-77.05274615862048,-11.956256231821365,atm
-76.9380877,-11.985209999999999,atm
-77.0037882,-12.007345599999999,atm
-77.0073148,-12.004294,atm
-77.00727780561867,-12.004358171048409,atm
-76.9918313,-12.0197995,atm
-76.99178214567927,-12.019806258798965,atm
-76.7703695913045,-11.974617659672443,atm
-76.77399921128129,-11.976831434272354,atm
-76.84437512689468,-12.004890401046302,atm
-76.77458195154169,-11.976985465523134,atm
-76.7703513663423,-11.975704492825178,atm
-76.79676121345601,-11.981872358421533,atm
-76.77035889999999,-11.9755489,atm
-76.7703385120195,-11.975613024020712,atm
-76.83178438817643,-11.994943845467178,atm
-76.9213149,-12.0206503,atm
-76.92133056823819,-12.020652379118932,atm
-76.82421951021874,-12.01391962992168,atm
-77.12604809999999,-11.8771696,atm
-77.12633459649257,-11.87701242624549,atm
-77.1268293,-11.8760795,atm
-77.1251911,-11.853189799999999,atm
-77.12505307029835,-11.85561848106975,atm
-77.1270501,-11.8727156,atm
-77.1270561183144,-11.872678475548284,atm
-77.12505236799225,-11.85528213282978,atm
-77.1392839,-11.8383182,atm
-77.12841074862781,-11.854649520468987,atm
-77.1275014,-11.872876300000001,atm
-77.12729235233857,-11.873023162887705,atm
-77.12879989999999,-11.8760543,atm
-77.12879902457833,-11.876072102967862,atm
-77.1394279,-11.8383889,atm
-77.13946220595551,-11.838405784110419,atm
-77.12505250000001,-11.8552777,atm
-77.12505386039273,-11.85518665924334,atm
-77.12732489999999,-11.876951199999999,atm
-77.12631859999999,-11.8864515,atm
-77.12631554664219,-11.88654047119944,atm
-77.1260204,-11.873201300000002,atm
-77.12597150757759,-11.8731915214254,atm
-77.1276841,-11.8718018,atm
-77.1251018,-11.853648,atm
-77.12510433863291,-11.85354287174137,atm
-77.1249847,-11.8537305,atm
-77.1254486,-11.8730964,atm
-77.1254092267506,-11.87309063084967,atm
-77.0736684,-11.8664519,atm
-77.07373107054826,-11.866491127979257,atm
-77.0737071,-11.868632199999999,atm
-77.07368724545078,-11.86856826543809,atm
-77.07321809999999,-11.8682605,atm
-77.07326550491932,-11.86785674832671,atm
-77.073785,-11.8665249,atm
-77.07383979887751,-11.866559216051582,atm
-77.06808927044835,-11.879282016098513,atm
-77.0686043041546,-11.879512786190043,atm
-77.0721016,-11.869974899999999,atm
-77.07220016875694,-11.87004327529961,atm
-77.0745274,-11.8650401,atm
-77.07447644606475,-11.865090546505282,atm
-77.0750606,-11.8648688,atm
-77.07508120946898,-11.864879675973057,atm
-77.07359749999999,-11.868949599999999,atm
-77.06837006246069,-11.888187484825734,atm
-77.03574739999999,-11.887060199999999,atm
-77.03577028248395,-11.88710216599156,atm
-77.03727160116316,-11.894357026139634,atm
-77.0396067,-11.9009492,atm
-77.03958376589497,-11.900905082966663,atm
-77.017873,-11.8743514,atm
-77.01446508221957,-11.874097885339161,atm
-77.03485159522702,-11.908486687924762,atm
-77.03862891284683,-11.89837438956853,atm
-77.02658722536633,-11.890588039037445,atm
-77.02665276901408,-11.890598072502343,atm
-77.03029389999999,-11.8780957,atm
-77.03030997802755,-11.878113933464746,atm
-77.01614705766782,-11.8753264775029,atm
-77.02691274675257,-11.890746774721393,atm
-77.04001098310208,-11.914078110364297,atm
-77.0375751,-11.895873499999999,atm
-77.04011578857325,-11.915002969558296,atm
-77.0412371,-11.9162281,atm
-77.04123016468003,-11.916229946095678,atm
-77.01293720758585,-11.913346782202618,atm
-77.01295917509391,-11.913417878255549,atm
-77.03633342193449,-11.887774608629446,atm
-77.01471252088247,-11.8740712837777,atm
-77.03440942452983,-11.908668683930218,atm
-76.99903044958731,-11.85382467933837,atm
-77.05294485508554,-11.956835588450033,atm
-77.05181449999999,-11.9390676,atm
-77.05180203849686,-11.939081466907504,atm
-77.06954398906913,-11.940044335268215,atm
-77.0710747,-11.940134299999999,atm
-77.07107729599156,-11.94004787067079,atm
-77.0590522,-11.9943178,atm
-77.0575812,-12.029703999999999,atm
-77.0576015670279,-12.029735358084938,atm
-77.0603467,-12.007300899999999,atm
-77.1558280205988,-11.786363849071234,atm
-77.1473748,-11.7926241,atm
-77.1473644805607,-11.792632864966992,atm
-77.15304379999999,-11.8327647,atm
-77.15299087513867,-11.832777056164131,atm
-77.1762432,-11.773509299999999,atm
-77.11620359825926,-11.829722051253178,atm
-77.0961588,-11.8472147,atm
-77.0962258160348,-11.847158188823155,atm
-77.08979852330629,-11.840898888268722,atm
-76.98265200920807,-11.798204384565622,atm
-77.06963569999999,-11.9406055,atm
-76.92234473062386,-12.020093395225636,atm
-76.77358638759794,-11.976727187918842,atm
-76.98190580430158,-11.942819172786571,atm
-77.05020541512361,-11.941357876978595,atm
-77.07167935382954,-11.943420934985332,atm
-77.12703224030456,-11.874491137279625,atm
-77.07212419842308,-11.938294717324833,atm
-77.07921479044386,-11.863101582656338,atm
-77.07759824320378,-11.943248192545731,atm
-77.12635865021636,-11.873177625691481,atm
-77.2702367276247,-11.563473261164003,atm
-77.17301629200377,-11.773243429377288,atm
-77.03747299999999,-12.072104699999999,atm
-77.03746153786406,-12.072180999646024,atm
-77.08167140532572,-11.856546892799411,atm
-77.07239180700455,-11.937771911735325,atm
-77.00249070000001,-11.851896,atm
-77.00249173411592,-11.851898494117734,atm
-77.07303083316312,-11.863291552764583,atm
-77.07764549197266,-11.94297806023711,atm
-77.0377701,-12.0496578,atm
-77.03770049573181,-12.049707248129044,atm
-77.0378466814886,-12.049452218863216,atm
-77.05117419999999,-11.9397679,atm
-77.05115982528572,-11.93986343301991,atm
-77.0357995,-12.0526816,cocheras
-77.02751839999999,-12.1204331,cocheras
-77.0329102,-12.050245,cocheras
-77.04236737116821,-12.078645919351148,cocheras
-76.9907791,-12.1966649,cocheras
-76.99079765000181,-12.196647902714497,cocheras
-77.0381629,-12.045419899999999,cocheras
-77.02981340676372,-12.049488787578772,cocheras
-77.02993693476675,-12.049763146634081,cocheras
-77.0225428,-12.1133287,cocheras
-77.0225404953484,-12.113328534362948,cocheras
-77.08801070000001,-12.086446599999999,cocheras
-77.0322037,-12.045624799999999,cocheras
-76.9661588,-12.2139239,cocheras
-77.03767888412055,-12.098843383528582,cocheras
-77.1076161729774,-12.061831386000028,cocheras
-76.99531482177112,-12.196852178617819,cocheras
-77.02368729999999,-12.114441800000002,cocheras
-77.02355434315858,-12.114427645004803,cocheras
-76.9900582623173,-12.194416586613805,cocheras
-77.133679272674,-12.053952904102804,cocheras
-77.01782299999999,-12.114034799999999,cocheras
-77.01788401419091,-12.114039301690571,cocheras
-77.07939912831816,-12.057012294825478,cocheras
-77.0865371,-12.087244499999999,cocheras
-77.08660617514282,-12.087211378418512,cocheras
-76.96945880153073,-12.177333820330674,cocheras
-77.0017178,-12.1836983,cocheras
-77.00172403293725,-12.183699794579233,cocheras
-77.02194276135587,-12.170170117542906,cocheras
-77.0281536,-12.1191803,cocheras
-76.9111053,-12.212679600000001,cocheras
-76.91108444644279,-12.21262125948603,cocheras
-76.88857731902844,-12.276762330625555,cocheras
-76.94605903487694,-12.205990194380897,cocheras
-77.0018106,-12.1837199,cocheras
-77.0018155140673,-12.183721072523825,cocheras
-76.86572439999999,-12.273623899999999,cocheras
-76.84820117897175,-12.29869710598748,cocheras
-76.9917232,-12.1690594,cocheras
-76.99171087063942,-12.169036494551586,cocheras
-76.97098142118257,-12.151097165837314,cocheras
-77.01837263856048,-12.150045777135226,cocheras
-77.019688602001,-12.136454094835104,cocheras
-76.98595845929634,-12.158590255017717,cocheras
-77.08076237672675,-12.088428526217092,cocheras
-77.03109225813508,-12.049136872669534,cocheras
-77.1253238089947,-12.055231668204774,cocheras
-76.9816746,-12.1991864,cocheras
-76.98169538951184,-12.199166084515507,cocheras
-77.00672850312836,-12.20308121713988,cocheras
-77.02280320566582,-12.170550933410892,cocheras
-76.9623715,-12.186257699999999,cocheras
-76.8586091,-12.2311626,cocheras
-76.85860288856216,-12.231169972813104,cocheras
-76.98163237047523,-12.069266857653592,cocheras
-76.99686822814851,-12.074092495593217,cocheras
-77.1290607,-12.0591907,cocheras
-77.12897529775654,-12.0591829297224,cocheras
-77.12856359999999,-12.059928999999999,cocheras
-77.12863073963325,-12.0599430231241,cocheras
-77.10762299999999,-11.9935271,cocheras
-77.03568949999999,-12.096926,cocheras
-77.05139260710715,-12.068864842802022,cocheras
-77.03335446355315,-12.061060710915074,cocheras
-77.03335103719921,-12.060979872473293,cocheras
-77.0242665,-12.114300600000002,cocheras
-77.0309079342795,-12.124322566397714,cocheras
-76.9871310761286,-12.133598128529586,cocheras
-77.01937448369617,-12.145002092827225,cocheras
-77.020877,-12.1110527,cocheras
-77.0124215,-12.1470314,cocheras
-77.02260797417328,-12.094159057727019,cocheras
-77.02910960000001,-12.1255502,cocheras
-76.98468989999999,-12.096486899999999,cocheras
-76.98472255005565,-12.096476434466043,cocheras
-76.9852346,-12.0635508,cocheras
-77.0035358,-12.0223535,cocheras
-76.9396998,-12.042954499999999,cocheras
-77.11149019999999,-11.993245199999999,cocheras
-77.12250771031404,-11.979835925965027,cocheras
-77.0948102,-11.9854684,cocheras
-77.09482946295583,-11.985463224757671,cocheras
-77.0698913,-11.953911399999999,cocheras
-77.06989100049637,-11.953912813721628,cocheras
-77.057315,-12.0503227,cocheras
-77.06038870941171,-12.024738679454723,cocheras
-77.06044668086763,-12.02452921173395,cocheras
-77.06763993160264,-12.042155507225448,cocheras
-77.06483969424276,-12.020444624217841,cocheras
-77.09708502786182,-12.050822772055762,cocheras
-77.06562989999999,-12.020850900000001,cocheras
-77.06525215409387,-12.020708615002697,cocheras
-77.01063217878588,-12.029831485478837,cocheras
-77.036664,-12.0449786,cocheras
-77.0174469,-12.065266099999999,cocheras
-77.01745531300016,-12.065204050728829,cocheras
-77.02591199999999,-12.0495719,cocheras
-77.01687960858516,-12.06658086442098,cocheras
-77.01448748879541,-12.069506026036276,cocheras
-77.03361460260345,-12.044741878960913,cocheras
-77.03833865148697,-12.050184634758521,cocheras
-77.0391671,-12.0305014,cocheras
-77.03917736786582,-12.030483315001595,cocheras
-76.95829805744599,-12.042920772195835,cocheras
-76.9361105,-12.028616600000001,cocheras
-76.93612016971083,-12.028569050982426,cocheras
-76.93042009394871,-12.042627109424872,cocheras
-76.9135151,-12.016459699999999,cocheras
-76.91364796978417,-12.01648598954837,cocheras
-76.94483177704309,-12.049622346570837,cocheras
-76.96863119999999,-12.054450399999999,cocheras
-76.96862021868093,-12.054478833842104,cocheras
-76.94313228727032,-12.061147114797286,cocheras
-76.8153087,-11.988138,cocheras
-77.1263817,-11.951625,cocheras
-77.13113216514178,-11.940757005271383,cocheras
-77.12670849999999,-11.9517353,cocheras
-77.12671568064981,-11.951712974056138,cocheras
-77.08692380674036,-11.93563606276291,cocheras
-77.0803864,-11.9506692,cocheras
-77.0831299,-11.9551766,cocheras
-77.08306518899083,-11.955228171807374,cocheras
-77.06959119999999,-11.936233399999999,cocheras
-77.07403784578379,-11.95297731411148,cocheras
-77.06362277135524,-11.986759118605407,cocheras
-77.1068027,-11.9900696,cocheras
-77.10683877994121,-11.99010795437605,cocheras
-77.08015702713799,-11.993786479592535,cocheras
-77.08648989999999,-11.987143800000002,cocheras
-77.09796118050514,-11.979888489445667,cocheras
-77.0702555,-12.0043501,cocheras
-77.07025548876972,-12.004349971349821,cocheras
-77.01308887118044,-11.983351172564854,cocheras
-76.97850062605256,-11.950818807304774,cocheras
-76.99828769999999,-11.9777551,cocheras
-76.99824989595298,-11.977807404867315,cocheras
-76.9933927,-11.9690247,cocheras
-76.9935763997478,-11.969150420667722,cocheras
-77.03081019999999,-12.0191237,cocheras
-77.0308074258243,-12.019126807260028,cocheras
-77.0219922,-11.9224708,cocheras
-77.0492385,-11.9434287,cocheras
-76.98676853465577,-12.021206868970733,cocheras
-77.0101926,-11.8649685,cocheras
-77.11309779999999,-11.8315305,cocheras
-77.1130096701963,-11.831570623746682,cocheras
-77.0724558,-11.860037799999999,cocheras
-77.07245433967559,-11.860036103854393,cocheras
-77.0716442,-11.860294699999999,cocheras
-77.07337748323454,-11.858972666791379,cocheras
-77.07286633431272,-11.860654386908498,cocheras
-77.07284024985076,-11.860701757810288,cocheras
-77.04604719999999,-11.9139602,cocheras
-77.04599142616661,-11.913986042694983,cocheras
-77.07448654597229,-11.865950412449383,cocheras
-77.07218189999999,-11.8598131,cocheras
